crate,file,item_kind,item_name,outcome,gap_summary
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,canonical_value_from_json,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,classify_mode,refuses-with-typed-reason,term-emitter-unsupported: unsupported boolean expression Expr::Macro
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,composition_refusal_compose_input_cid,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,composition_refusal_header_cid,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,composition_refusal_signature,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,composition_refusal_tests::canonical_impure_refusal,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,composition_refusal_tests::canonical_impure_refusal_round_trips_and_recomputes_cid,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,composition_refusal_tests::cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,composition_refusal_tests::same_canonical_refusal_inputs_mint_same_cid,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl AggregateSummaryMemento::recompute_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl AggregateSummaryMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl CrossLanguageWitnessPair::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl Deserialize<'de> for PolicyMemento::deserialize,refuses-with-typed-reason,complex-generic: generic params or where predicates are not carried in emitted rust term
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl DomainClaim::unsigned,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl EffectOccurrence::classify,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl EffectOccurrence::classify_atomic_access,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl EffectOccurrence::classify_drop,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<AggregationStrategy> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<CanonicalizationProfileKind> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<CatalogKind> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<DivergentSemanticsTag> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<NamespacedExtensionPolicyMemento> for NamespacedExtensionPolicyMementoWire::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<OccurrenceKind> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<PipelineKind> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<PromotionGate> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<SourceKind> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<String> for AggregationStrategy::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<String> for DivergentSemanticsTag::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<String> for PromotionGate::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<String> for SourceKind::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<UnsupportedEquivalencePolicy> for String::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<serde_json::Error> for MigrationReceiptError::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<serde_json::Error> for PromotionDecisionCanonicalizationError::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl From<serde_json::Error> for ProofRunCanonicalizationError::from,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl HaltMemento::recompute_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl HaltMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl LanguageTransitionMemento::recompute_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl LanguageTransitionMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl LossRecordMemento::recompute_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl LossRecordMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl MigrateReceiptEnvelope::index,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl MigrateReceiptEnvelope::parse_json_str,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl MigrateReceiptEnvelope::recompute_root_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl MigrateReceiptEnvelope::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl MigrationConceptSiteMemento::recompute_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl MigrationConceptSiteMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl MigrationReceiptError::new,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ObligationReceiptMemento::forbid_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ObligationReceiptMemento::invalid_verdict,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ObligationReceiptMemento::require_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ObligationReceiptMemento::require_verdict_in,refuses-with-typed-reason,ffi-call: unsupported boolean expression Expr::MethodCall
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ObligationReceiptMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Match
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ObservationWrapperMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Match
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl OccurrenceKind::from_str,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ParametricRealizationMemento::validate,refuses-with-typed-reason,ffi-call: unsupported boolean expression Expr::MethodCall
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl PipelineMemento::validate,refuses-with-typed-reason,ffi-call: unsupported boolean expression Expr::MethodCall
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl PromotionDecisionCanonicalizationError::new,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl PromotionDecisionMemento::recompute_header_cid,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl PromotionDecisionMemento::to_jcs_string,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl PromotionDecisionMemento::validate,refuses-with-typed-reason,ffi-call: unsupported boolean expression Expr::MethodCall
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ProofRunCanonicalizationError::new,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ProofRunMemento::recompute_header_cid,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl ProofRunMemento::to_jcs_string,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl RealizationPlanMemento::validate_against,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl RefusalMemento::recompute_cid,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl RefusalMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl RunMemento::validate,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Try
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl Serialize for NamespacedExtensionPolicyMemento::serialize,refuses-with-typed-reason,complex-generic: generic params or where predicates are not carried in emitted rust term
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl StageReceipt::recompute_header_cid,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,impl StageReceipt::to_jcs_string,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
